"game_id","team_id","season","is_home","opponent_team_id","minutes","pts","fgm","fga","fg3m","fg3a","ftm","fta","oreb","dreb","reb","ast","stl","blk","tov","pf","off_rating","def_rating","net_rating","pace","ts_pct","last_updated_at"
"0022500277",1610612738,"2025-26",True,1610612753,"240:00",138,53,88,15,33,17,22,7,30,37,29,6,8,5,21,"142.3","133.0","9.3","97.0","0.706","2026-02-05 12:31:21.463324-06"
"0022500277",1610612753,"2025-26",False,1610612738,"240:00",129,47,100,16,38,19,24,18,26,44,33,3,4,7,17,"133.0","142.3","-9.3","97.0","0.583","2026-02-05 12:31:21.463324-06"
"0022500278",1610612739,"2025-26",True,1610612746,"240:00",120,45,87,17,45,13,20,8,33,41,28,10,4,12,22,"123.7","109.4","14.3","96.5","0.626","2026-02-05 12:31:22.589769-06"
"0022500278",1610612746,"2025-26",False,1610612739,"240:00",105,37,80,8,26,23,26,12,28,40,23,6,2,15,17,"109.4","123.7","-14.3","96.5","0.574","2026-02-05 12:31:22.589769-06"
"0022500279",1610612761,"2025-26",True,1610612751,"240:00",119,39,84,15,30,26,29,6,26,32,30,12,4,9,22,"125.3","116.0","9.3","94.5","0.615","2026-02-05 12:31:23.710011-06"
"0022500279",1610612751,"2025-26",False,1610612761,"240:00",109,35,75,12,34,27,31,10,30,40,23,5,7,19,20,"116.0","125.3","-9.3","94.5","0.615","2026-02-05 12:31:23.710011-06"
"0022500280",1610612760,"2025-26",True,1610612757,"240:00",122,45,85,15,36,17,23,12,37,49,33,9,8,14,23,"125.8","97.9","27.8","97.0","0.641","2026-02-05 12:31:24.80432-06"
"0022500280",1610612757,"2025-26",False,1610612760,"240:00",95,34,92,12,47,15,21,16,29,45,18,8,4,16,19,"97.9","125.8","-27.8","97.0","0.469","2026-02-05 12:31:24.80432-06"
"0022500281",1610612756,"2025-26",True,1610612759,"240:00",111,43,97,14,38,11,16,11,32,43,27,10,6,6,23,"113.3","106.3","7.0","97.0","0.533","2026-02-05 12:31:25.959479-06"
"0022500281",1610612759,"2025-26",False,1610612756,"240:00",102,32,77,10,34,28,34,14,36,50,17,4,4,19,17,"106.3","113.3","-7.0","97.0","0.555","2026-02-05 12:31:25.959479-06"
"0022500282",1610612762,"2025-26",True,1610612747,"240:00",106,40,94,13,40,13,18,10,35,45,27,7,2,14,21,"102.9","105.9","-3.0","102.5","0.52","2026-02-05 12:31:27.047943-06"
"0022500282",1610612747,"2025-26",False,1610612762,"240:00",108,38,86,10,38,22,27,5,40,45,23,7,4,14,18,"105.9","102.9","3.0","102.5","0.552","2026-02-05 12:31:27.047943-06"
"0022500283",1610612754,"2025-26",True,1610612765,"240:00",117,39,82,13,31,26,34,5,25,30,22,11,4,13,27,"115.8","119.6","-3.8","101.5","0.603","2026-02-05 12:31:28.127667-06"
"0022500283",1610612765,"2025-26",False,1610612754,"240:00",122,42,84,9,25,29,37,14,31,45,24,8,4,15,27,"119.6","115.8","3.8","101.5","0.608","2026-02-05 12:31:28.127667-06"
"0022500284",1610612761,"2025-26",True,1610612739,"240:00",110,44,90,10,36,12,18,10,41,51,28,8,1,15,14,"107.8","98.0","9.8","101.5","0.562","2026-02-05 12:31:29.232392-06"
"0022500284",1610612739,"2025-26",False,1610612761,"240:00",99,36,87,14,48,13,13,4,33,37,27,11,4,12,13,"98.0","107.8","-9.8","101.5","0.534","2026-02-05 12:31:29.232392-06"
"0022500285",1610612751,"2025-26",True,1610612752,"240:00",100,33,87,14,48,20,28,13,31,44,19,5,1,10,14,"107.5","120.2","-12.7","93.5","0.503","2026-02-05 12:31:30.327291-06"
"0022500285",1610612752,"2025-26",False,1610612751,"240:00",113,45,88,12,35,11,14,9,34,43,28,6,6,8,21,"120.2","107.5","12.7","93.5","0.6","2026-02-05 12:31:30.327291-06"
"0022500286",1610612748,"2025-26",True,1610612742,"240:00",106,42,94,5,27,17,24,14,39,53,22,8,7,13,16,"105.0","100.0","5.0","101.5","0.507","2026-02-05 12:31:31.494305-06"
"0022500286",1610612742,"2025-26",False,1610612748,"240:00",102,38,97,12,40,14,16,15,35,50,22,8,5,16,19,"100.0","105.0","-5.0","101.5","0.49","2026-02-05 12:31:31.494305-06"
"0022500287",1610612763,"2025-26",True,1610612743,"240:00",115,43,93,16,47,13,15,11,29,40,33,6,4,11,16,"117.3","128.9","-11.5","97.5","0.577","2026-02-05 12:31:32.627545-06"
"0022500287",1610612743,"2025-26",False,1610612763,"240:00",125,46,91,22,43,11,14,14,32,46,32,5,3,14,15,"128.9","117.3","11.5","97.5","0.643","2026-02-05 12:31:32.627545-06"
"0022500288",1610612749,"2025-26",True,1610612757,"240:00",103,38,86,13,37,14,18,8,31,39,22,10,5,13,26,"104.0","116.2","-12.1","99.0","0.548","2026-02-05 12:31:33.777314-06"
"0022500288",1610612757,"2025-26",False,1610612749,"240:00",115,36,79,18,43,25,33,12,36,48,24,8,8,14,16,"116.2","104.0","12.1","99.0","0.615","2026-02-05 12:31:33.777314-06"
"0022500289",1610612740,"2025-26",True,1610612741,"240:00",143,53,104,13,35,24,35,19,36,55,28,13,5,10,21,"131.2","117.1","14.1","110.0","0.599","2026-02-05 12:31:35.055103-06"
"0022500289",1610612741,"2025-26",False,1610612740,"240:00",130,43,82,20,50,24,32,4,29,33,29,4,3,17,21,"117.1","131.2","-14.1","110.0","0.677","2026-02-05 12:31:35.055103-06"
"0022500290",1610612756,"2025-26",True,1610612745,"240:00",92,33,80,13,37,13,19,13,26,39,11,9,4,21,20,"96.8","122.6","-25.7","94.0","0.521","2026-02-05 12:31:36.180876-06"
"0022500290",1610612745,"2025-26",False,1610612756,"240:00",114,43,88,13,31,15,17,12,29,41,26,13,4,14,20,"122.6","96.8","25.7","94.0","0.597","2026-02-05 12:31:36.180876-06"
"0022500291",1610612744,"2025-26",True,1610612762,"240:00",134,51,104,19,52,13,18,16,34,50,34,11,5,10,14,"126.4","110.4","16.0","106.0","0.599","2026-02-05 12:31:37.302386-06"
"0022500291",1610612762,"2025-26",False,1610612744,"240:00",117,47,99,11,36,12,18,14,33,47,32,7,6,14,14,"110.4","126.4","-16.0","106.0","0.547","2026-02-05 12:31:37.302386-06"
"0022500292",1610612758,"2025-26",True,1610612750,"265:00",117,42,97,7,26,26,28,11,38,49,27,9,3,12,21,"106.4","101.8","4.5","99.62","0.535","2026-02-05 12:31:38.460532-06"
"0022500292",1610612750,"2025-26",False,1610612758,"265:00",112,40,97,13,42,19,22,15,40,55,21,9,4,16,28,"101.8","106.4","-4.5","99.62","0.525","2026-02-05 12:31:38.460532-06"
"0022500057",1610612764,"2025-26",True,1610612737,"240:00",132,48,84,19,38,17,26,6,30,36,30,13,8,12,19,"128.2","109.7","18.4","103.0","0.692","2026-02-05 12:31:39.560641-06"
"0022500057",1610612737,"2025-26",False,1610612764,"240:00",113,43,95,15,43,12,16,14,30,44,33,4,6,18,19,"109.7","128.2","-18.4","103.0","0.554","2026-02-05 12:31:39.560641-06"
"0022500058",1610612755,"2025-26",True,1610612753,"240:00",103,37,82,9,25,20,22,8,30,38,22,7,4,21,20,"96.3","137.1","-40.9","106.0","0.562","2026-02-05 12:31:40.662118-06"
"0022500058",1610612753,"2025-26",False,1610612755,"240:00",144,54,101,13,34,23,28,15,32,47,38,10,4,11,20,"137.1","96.3","40.9","106.0","0.635","2026-02-05 12:31:40.662118-06"
"0022500059",1610612747,"2025-26",True,1610612746,"240:00",135,50,87,13,29,22,26,12,26,38,29,9,4,11,22,"139.2","124.2","15.0","96.0","0.686","2026-02-05 12:31:41.767442-06"
"0022500059",1610612746,"2025-26",False,1610612747,"240:00",118,42,81,13,35,21,24,7,22,29,24,7,2,14,22,"124.2","139.2","-15.0","96.0","0.644","2026-02-05 12:31:41.767442-06"
"0022500060",1610612738,"2025-26",True,1610612765,"240:00",117,38,87,20,43,21,24,12,32,44,24,9,7,12,27,"120.6","117.5","3.1","97.0","0.6","2026-02-05 12:31:42.892729-06"
"0022500060",1610612765,"2025-26",False,1610612738,"240:00",114,37,93,11,36,29,36,21,35,56,20,5,7,13,18,"117.5","120.6","-3.1","97.0","0.524","2026-02-05 12:31:42.892729-06"
"0022500061",1610612766,"2025-26",True,1610612752,"240:00",101,35,85,13,43,18,24,9,26,35,15,5,3,17,16,"104.1","131.6","-27.5","97.5","0.528","2026-02-05 12:31:44.017555-06"
"0022500061",1610612752,"2025-26",False,1610612766,"240:00",129,50,88,13,25,16,18,8,33,41,26,12,4,14,22,"131.6","104.1","27.5","97.5","0.672","2026-02-05 12:31:44.017555-06"
"0022500062",1610612748,"2025-26",True,1610612749,"240:00",106,39,85,10,36,18,20,9,38,47,32,9,7,14,10,"103.9","103.0","0.9","101.0","0.565","2026-02-05 12:31:45.133948-06"
"0022500062",1610612749,"2025-26",False,1610612748,"240:00",103,40,95,14,42,9,14,11,36,47,31,7,1,13,15,"103.0","103.9","-0.9","101.0","0.509","2026-02-05 12:31:45.133948-06"
"0022500063",1610612761,"2025-26",True,1610612754,"240:00",97,35,90,5,26,22,27,12,36,48,18,9,4,13,19,"96.0","94.1","2.0","101.0","0.476","2026-02-05 12:31:46.415464-06"
"0022500063",1610612754,"2025-26",False,1610612761,"240:00",95,35,78,11,33,14,23,3,40,43,20,7,7,18,22,"94.1","96.0","-2.0","101.0","0.539","2026-02-05 12:31:46.415464-06"
"0022500064",1610612760,"2025-26",True,1610612750,"240:00",113,38,80,7,26,30,38,5,34,39,19,8,3,7,25,"113.0","106.1","6.9","99.5","0.584","2026-02-05 12:31:47.687245-06"
"0022500064",1610612750,"2025-26",False,1610612760,"240:00",105,33,80,17,37,22,37,12,32,44,25,4,5,14,25,"106.1","113.0","-6.9","99.5","0.545","2026-02-05 12:31:47.687245-06"
"0022500065",1610612740,"2025-26",True,1610612763,"265:00",128,50,101,19,45,9,10,10,30,40,34,10,9,14,18,"117.4","120.9","-3.5","99.17","0.607","2026-02-05 12:31:48.871678-06"
"0022500065",1610612763,"2025-26",False,1610612740,"265:00",133,52,97,17,37,12,14,11,38,49,38,9,8,16,18,"120.9","117.4","3.5","99.17","0.645","2026-02-05 12:31:48.871678-06"
"0022500066",1610612744,"2025-26",True,1610612745,"240:00",100,35,82,12,43,18,21,13,34,47,25,8,5,16,26,"109.9","114.3","-4.4","91.0","0.548","2026-02-05 12:31:50.068112-06"
"0022500066",1610612745,"2025-26",False,1610612744,"240:00",104,39,99,11,39,15,24,25,28,53,24,7,3,10,20,"114.3","109.9","4.4","91.0","0.475","2026-02-05 12:31:50.068112-06"
"0022500067",1610612757,"2025-26",True,1610612759,"240:00",102,37,87,9,36,19,30,12,36,48,21,3,9,18,22,"101.0","112.7","-11.8","101.5","0.509","2026-02-05 12:31:51.320379-06"
"0022500067",1610612759,"2025-26",False,1610612757,"240:00",115,41,101,11,33,22,25,20,37,57,17,12,6,9,22,"112.7","101.0","11.8","101.5","0.513","2026-02-05 12:31:51.320379-06"
"0022500068",1610612758,"2025-26",True,1610612756,"240:00",100,40,86,12,34,8,10,9,32,41,20,9,6,19,17,"103.1","115.5","-12.4","97.0","0.553","2026-02-05 12:31:52.461846-06"
"0022500068",1610612756,"2025-26",False,1610612758,"240:00",112,42,91,14,42,14,20,17,30,47,25,14,5,14,14,"115.5","103.1","12.4","97.0","0.561","2026-02-05 12:31:52.461846-06"
"0022500069",1610612737,"2025-26",True,1610612739,"240:00",130,48,91,16,43,18,26,6,32,38,36,11,5,12,14,"121.5","115.0","6.5","107.0","0.635","2026-02-05 12:31:53.734976-06"
"0022500069",1610612739,"2025-26",False,1610612737,"240:00",123,44,95,17,39,18,20,14,34,48,29,9,4,17,17,"115.0","121.5","-6.5","107.0","0.592","2026-02-05 12:31:53.734976-06"
"0022500070",1610612751,"2025-26",True,1610612755,"240:00",103,34,85,13,43,22,26,14,27,41,21,5,5,18,16,"105.1","116.2","-11.1","98.5","0.534","2026-02-05 12:31:54.919464-06"
"0022500070",1610612755,"2025-26",False,1610612751,"240:00",115,43,88,11,37,18,20,9,32,41,28,12,7,11,20,"116.2","105.1","11.1","98.5","0.594","2026-02-05 12:31:54.919464-06"
"0022500071",1610612766,"2025-26",True,1610612741,"240:00",123,44,97,15,45,20,24,10,36,46,28,6,10,12,19,"115.0","109.4","5.5","106.5","0.572","2026-02-05 12:31:56.0868-06"
"0022500071",1610612741,"2025-26",False,1610612766,"240:00",116,46,97,8,36,16,20,10,34,44,31,8,1,10,18,"109.4","115.0","-5.5","106.5","0.548","2026-02-05 12:31:56.0868-06"
"0022500072",1610612765,"2025-26",True,1610612753,"240:00",109,37,84,11,28,24,31,14,35,49,22,7,8,24,27,"104.8","106.7","-1.9","104.5","0.558","2026-02-05 12:31:57.225039-06"
"0022500072",1610612753,"2025-26",False,1610612765,"240:00",112,40,97,5,30,27,32,14,30,44,14,15,7,13,25,"106.7","104.8","1.9","104.5","0.504","2026-02-05 12:31:57.225039-06"
"0022500073",1610612754,"2025-26",True,1610612764,"240:00",119,48,92,13,34,10,13,10,40,50,27,9,8,11,16,"119.0","85.1","33.9","100.5","0.609","2026-02-05 12:31:58.469003-06"
"0022500073",1610612764,"2025-26",False,1610612754,"240:00",86,33,84,7,32,13,20,11,31,42,18,6,7,17,17,"85.1","119.0","-33.9","100.5","0.463","2026-02-05 12:31:58.469003-06"
"0022500074",1610612752,"2025-26",True,1610612749,"240:00",118,38,84,14,34,28,33,14,30,44,25,10,2,12,21,"125.5","117.2","8.3","93.5","0.599","2026-02-05 12:31:59.672234-06"
"0022500074",1610612749,"2025-26",False,1610612752,"240:00",109,37,71,18,41,17,25,5,30,35,24,9,4,15,26,"117.2","125.5","-8.3","93.5","0.665","2026-02-05 12:31:59.672234-06"
"0022500075",1610612760,"2025-26",True,1610612756,"240:00",123,42,87,15,32,24,28,3,34,37,27,9,3,10,22,"116.0","112.3","3.8","106.0","0.619","2026-02-05 12:32:00.764877-06"
"0022500075",1610612756,"2025-26",False,1610612760,"240:00",119,42,92,15,44,20,24,13,38,51,20,7,4,18,24,"112.3","116.0","-3.8","106.0","0.58","2026-02-05 12:32:00.764877-06"
"0022500076",1610612743,"2025-26",True,1610612759,"240:00",136,48,91,16,39,24,30,14,30,44,27,5,5,16,22,"136.0","136.3","-0.3","101.0","0.653","2026-02-05 12:32:01.88394-06"
"0022500076",1610612759,"2025-26",False,1610612743,"240:00",139,46,94,17,42,30,32,12,23,35,30,10,5,8,27,"136.3","136.0","0.3","101.0","0.643","2026-02-05 12:32:01.88394-06"
"0022500077",1610612762,"2025-26",True,1610612758,"240:00",128,42,87,13,40,31,40,13,36,49,32,7,5,12,22,"124.3","115.5","8.7","103.0","0.612","2026-02-05 12:32:03.113337-06"
"0022500077",1610612758,"2025-26",False,1610612762,"240:00",119,43,96,10,29,23,32,12,32,44,27,9,5,9,22,"115.5","124.3","-8.7","103.0","0.541","2026-02-05 12:32:03.113337-06"
"0022500078",1610612747,"2025-26",True,1610612742,"240:00",129,45,76,18,35,21,26,6,28,34,27,4,4,14,20,"135.8","124.0","11.8","95.5","0.738","2026-02-05 12:32:04.221134-06"
"0022500078",1610612742,"2025-26",False,1610612747,"240:00",119,44,91,14,32,17,20,14,25,39,28,8,4,11,23,"124.0","135.8","-11.8","95.5","0.596","2026-02-05 12:32:04.221134-06"
"0022500079",1610612746,"2025-26",True,1610612763,"240:00",107,38,89,12,38,19,21,8,31,39,19,13,5,13,21,"109.2","113.1","-3.9","98.5","0.545","2026-02-05 12:32:05.473295-06"
"0022500079",1610612763,"2025-26",False,1610612746,"240:00",112,39,88,17,40,17,22,15,38,53,24,5,6,15,19,"113.1","109.2","3.9","98.5","0.573","2026-02-05 12:32:05.473295-06"
"0022500293",1610612750,"2025-26",True,1610612738,"240:00",119,41,83,21,48,16,20,5,32,37,31,3,4,14,16,"124.0","119.8","4.2","96.0","0.648","2026-02-05 12:32:06.629838-06"
"0022500293",1610612738,"2025-26",False,1610612750,"240:00",115,45,96,16,46,9,15,14,29,43,24,10,7,10,21,"119.8","124.0","-4.2","96.0","0.56","2026-02-05 12:32:06.629838-06"
"0022500294",1610612766,"2025-26",True,1610612761,"265:00",118,41,93,10,39,26,29,12,27,39,24,10,5,9,19,"118.0","109.9","8.1","91.02","0.558","2026-02-05 12:32:07.824685-06"
"0022500294",1610612761,"2025-26",False,1610612766,"265:00",111,44,99,9,29,14,17,17,35,52,34,6,3,15,26,"109.9","118.0","-8.1","91.02","0.521","2026-02-05 12:32:07.824685-06"
"0022500295",1610612754,"2025-26",True,1610612741,"240:00",103,41,89,13,41,8,11,7,37,44,24,8,10,12,15,"105.1","101.0","4.1","99.0","0.549","2026-02-05 12:32:08.94015-06"
"0022500295",1610612741,"2025-26",False,1610612754,"240:00",101,39,87,14,34,9,16,8,37,45,24,5,3,13,14,"101.0","105.1","-4.1","99.0","0.537","2026-02-05 12:32:08.94015-06"
"0022500296",1610612748,"2025-26",True,1610612765,"240:00",135,44,88,14,29,33,39,11,27,38,27,12,3,17,20,"121.6","124.3","-2.7","111.0","0.642","2026-02-05 12:32:10.0631-06"
"0022500296",1610612765,"2025-26",False,1610612748,"240:00",138,55,93,11,26,17,23,11,32,43,29,11,3,21,27,"124.3","121.6","2.7","111.0","0.669","2026-02-05 12:32:10.0631-06"
"0022500297",1610612749,"2025-26",True,1610612751,"240:00",116,44,84,16,39,12,17,12,31,43,31,13,2,12,16,"123.4","106.5","17.0","93.5","0.634","2026-02-05 12:32:11.893521-06"
"0022500297",1610612751,"2025-26",False,1610612749,"240:00",99,36,77,16,42,11,17,6,25,31,23,4,4,18,16,"106.5","123.4","-17.0","93.5","0.586","2026-02-05 12:32:11.893521-06"
"0022500298",1610612744,"2025-26",True,1610612740,"240:00",104,38,93,12,47,16,20,14,33,47,28,5,3,9,23,"109.5","102.1","7.3","94.5","0.511","2026-02-05 12:32:13.086657-06"
"0022500298",1610612740,"2025-26",False,1610612744,"240:00",96,32,86,7,30,25,34,16,34,50,16,7,2,13,21,"102.1","109.5","-7.3","94.5","0.475","2026-02-05 12:32:13.086657-06"
"0022500299",1610612756,"2025-26",True,1610612743,"240:00",112,39,88,14,42,20,26,11,21,32,23,11,2,7,23,"120.4","139.8","-19.4","93.0","0.563","2026-02-05 12:32:14.194378-06"
"0022500299",1610612743,"2025-26",False,1610612756,"240:00",130,44,76,22,38,20,21,10,30,40,36,2,5,16,20,"139.8","120.4","19.4","93.0","0.763","2026-02-05 12:32:14.194378-06"
"0022500300",1610612746,"2025-26",True,1610612742,"240:00",110,37,80,7,25,29,31,5,41,46,25,5,6,18,21,"104.8","109.6","-4.9","104.5","0.587","2026-02-05 12:32:15.307778-06"
"0022500300",1610612742,"2025-26",False,1610612746,"240:00",114,40,90,11,39,23,28,4,33,37,22,15,2,8,19,"109.6","104.8","4.9","104.5","0.557","2026-02-05 12:32:15.307778-06"
"0022500301",1610612762,"2025-26",True,1610612745,"240:00",101,39,88,9,32,14,15,9,24,33,32,8,4,17,23,"99.0","126.5","-27.5","102.0","0.534","2026-02-05 12:32:16.566669-06"
"0022500301",1610612745,"2025-26",False,1610612762,"240:00",129,46,87,11,31,26,33,15,35,50,30,14,7,14,18,"126.5","99.0","27.5","102.0","0.635","2026-02-05 12:32:16.566669-06"
"0022500302",1610612739,"2025-26",True,1610612738,"240:00",115,43,94,20,52,9,13,16,27,43,28,7,2,13,22,"118.6","121.9","-3.3","96.5","0.577","2026-02-05 12:32:17.67506-06"
"0022500302",1610612738,"2025-26",False,1610612739,"240:00",117,40,81,14,40,23,29,15,31,46,19,9,4,16,17,"121.9","118.6","3.3","96.5","0.624","2026-02-05 12:32:17.67506-06"
"0022500303",1610612752,"2025-26",True,1610612761,"240:00",116,44,96,16,45,12,16,25,36,61,27,9,3,18,15,"118.4","96.9","21.5","97.5","0.563","2026-02-05 12:32:18.769153-06"
"0022500303",1610612761,"2025-26",False,1610612752,"240:00",94,37,88,11,37,9,17,14,26,40,27,9,6,18,15,"96.9","118.4","-21.5","97.5","0.492","2026-02-05 12:32:18.769153-06"
"0022500304",1610612755,"2025-26",True,1610612737,"290:00",134,46,105,10,44,32,38,11,35,46,26,14,6,18,28,"104.7","110.9","-6.3","105.93","0.55","2026-02-05 12:32:19.906169-06"
"0022500304",1610612737,"2025-26",False,1610612755,"290:00",142,48,104,15,45,31,41,14,44,58,36,10,6,21,27,"110.9","104.7","6.3","105.93","0.582","2026-02-05 12:32:19.906169-06"
"0022500305",1610612757,"2025-26",True,1610612760,"240:00",115,35,89,16,49,29,37,13,36,49,22,8,5,14,22,"106.5","113.9","-7.4","108.0","0.546","2026-02-05 12:32:21.034434-06"
"0022500305",1610612760,"2025-26",False,1610612757,"240:00",123,44,90,10,29,25,32,8,41,49,27,7,9,12,29,"113.9","106.5","7.4","108.0","0.591","2026-02-05 12:32:21.034434-06"
"0022500306",1610612750,"2025-26",True,1610612759,"240:00",125,49,87,17,37,10,13,10,26,36,35,5,NULL,12,16,"133.0","117.9","15.1","94.5","0.674","2026-02-05 12:32:22.189973-06"
"0022500306",1610612759,"2025-26",False,1610612750,"240:00",112,44,84,8,33,16,19,7,26,33,17,10,1,10,15,"117.9","133.0","-15.1","94.5","0.606","2026-02-05 12:32:22.189973-06"
"0022500325",1610612754,"2025-26",True,1610612743,"240:00",120,42,81,13,28,23,29,8,30,38,24,6,5,12,24,"120.0","135.0","-15.0","100.0","0.64","2026-02-05 13:30:51.136115-06"
"0022500325",1610612743,"2025-26",False,1610612754,"240:00",135,49,83,17,28,20,26,5,33,38,23,6,5,10,21,"135.0","120.0","15.0","100.0","0.715","2026-02-05 13:30:51.136115-06"
"0022500326",1610612753,"2025-26",True,1610612759,"240:00",112,45,99,9,27,13,19,10,38,48,27,11,3,10,19,"104.7","108.6","-3.9","106.0","0.522","2026-02-05 13:30:52.302294-06"
"0022500326",1610612759,"2025-26",False,1610612753,"240:00",114,42,91,13,38,17,24,13,39,52,20,5,5,19,20,"108.6","104.7","3.9","106.0","0.561","2026-02-05 13:30:52.302294-06"
"0022500327",1610612737,"2025-26",True,1610612746,"240:00",92,34,85,13,39,11,14,7,31,38,20,9,1,16,17,"95.8","118.6","-22.7","96.5","0.505","2026-02-05 13:30:53.454282-06"
"0022500327",1610612746,"2025-26",False,1610612737,"240:00",115,44,89,10,32,17,20,13,41,54,29,12,1,12,18,"118.6","95.8","22.7","96.5","0.588","2026-02-05 13:30:53.454282-06"
"0022500328",1610612752,"2025-26",True,1610612766,"240:00",119,42,88,12,38,23,27,13,31,44,28,9,6,9,19,"126.6","111.8","14.8","93.5","0.596","2026-02-05 13:30:54.629874-06"
"0022500328",1610612766,"2025-26",False,1610612752,"240:00",104,36,90,13,42,19,21,12,32,44,19,4,7,13,18,"111.8","126.6","-14.8","93.5","0.524","2026-02-05 13:30:54.629874-06"
"0022500329",1610612741,"2025-26",True,1610612751,"240:00",103,38,90,7,30,20,25,11,31,42,20,14,1,16,15,"102.0","111.9","-9.9","101.0","0.51","2026-02-05 13:30:55.771048-06"
"0022500329",1610612751,"2025-26",False,1610612741,"240:00",113,38,78,19,46,18,22,7,35,42,30,12,8,20,19,"111.9","102.0","9.9","101.0","0.644","2026-02-05 13:30:55.771048-06"
"0022500330",1610612745,"2025-26",True,1610612758,"240:00",121,48,91,5,16,20,24,17,45,62,24,10,8,16,10,"121.0","95.0","26.0","100.0","0.596","2026-02-05 13:30:56.887643-06"
"0022500330",1610612758,"2025-26",False,1610612745,"240:00",95,40,97,10,34,5,10,12,20,32,21,10,7,12,17,"95.0","121.0","-26.0","100.0","0.468","2026-02-05 13:30:56.887643-06"
"0022500331",1610612749,"2025-26",True,1610612765,"240:00",113,40,82,13,44,20,21,8,32,40,28,6,6,15,20,"115.3","112.4","2.9","97.5","0.619","2026-02-05 13:30:58.41528-06"
"0022500331",1610612765,"2025-26",False,1610612749,"240:00",109,38,95,14,43,19,24,13,31,44,25,8,5,14,18,"112.4","115.3","-2.9","97.5","0.516","2026-02-05 13:30:58.41528-06"
"0022500332",1610612742,"2025-26",True,1610612748,"240:00",118,46,91,16,32,10,12,10,40,50,31,6,7,13,15,"119.2","106.9","12.3","100.0","0.613","2026-02-05 13:30:59.588442-06"
"0022500332",1610612748,"2025-26",False,1610612742,"240:00",108,40,101,11,37,17,18,14,27,41,29,11,5,10,13,"106.9","119.2","-12.3","100.0","0.496","2026-02-05 13:30:59.588442-06"
"0022500333",1610612755,"2025-26",True,1610612744,"240:00",99,39,85,10,37,11,14,11,36,47,23,8,7,19,14,"102.1","100.0","2.1","97.5","0.543","2026-02-05 13:31:00.705737-06"
"0022500333",1610612744,"2025-26",False,1610612755,"240:00",98,37,89,12,42,12,16,11,32,43,27,12,4,13,20,"100.0","102.1","-2.1","97.5","0.51","2026-02-05 13:31:00.705737-06"
"0022500334",1610612764,"2025-26",True,1610612738,"240:00",101,35,84,10,31,21,25,12,25,37,21,5,4,18,22,"102.0","150.5","-48.5","98.0","0.532","2026-02-05 13:31:01.801273-06"
"0022500334",1610612738,"2025-26",False,1610612764,"240:00",146,54,99,20,47,18,21,15,31,46,35,14,8,9,20,"150.5","102.0","48.5","98.0","0.674","2026-02-05 13:31:01.801273-06"
"0022500335",1610612751,"2025-26",True,1610612762,"240:00",110,35,82,11,42,29,38,14,30,44,22,6,7,17,19,"110.0","124.2","-14.2","99.5","0.557","2026-02-05 13:31:02.882136-06"
"0022500335",1610612762,"2025-26",False,1610612751,"240:00",123,42,83,14,25,25,27,9,30,39,31,7,1,12,23,"124.2","110.0","14.2","99.5","0.648","2026-02-05 13:31:02.882136-06"
"0022500336",1610612761,"2025-26",True,1610612747,"240:00",120,44,89,15,37,17,21,14,27,41,39,9,8,15,20,"127.7","132.3","-4.6","93.5","0.611","2026-02-05 13:31:04.068307-06"
"0022500336",1610612747,"2025-26",False,1610612761,"240:00",123,44,88,13,31,22,26,14,24,38,26,7,7,11,17,"132.3","127.7","4.6","93.5","0.618","2026-02-05 13:31:04.068307-06"
"0022500337",1610612740,"2025-26",True,1610612750,"240:00",116,43,95,7,25,23,26,8,35,43,29,11,2,12,22,"105.5","111.6","-6.2","111.0","0.545","2026-02-05 13:31:05.179579-06"
"0022500337",1610612750,"2025-26",False,1610612740,"240:00",125,42,92,15,38,26,29,12,37,49,30,5,10,19,22,"111.6","105.5","6.2","111.0","0.597","2026-02-05 13:31:05.179579-06"
"0022500338",1610612738,"2025-26",True,1610612747,"240:00",126,46,84,24,45,10,12,8,30,38,31,9,5,14,20,"132.6","108.2","24.4","96.0","0.706","2026-02-05 13:31:06.375828-06"
"0022500338",1610612747,"2025-26",False,1610612738,"240:00",105,33,77,14,35,25,29,10,25,35,15,8,2,14,14,"108.2","132.6","-24.4","96.0","0.585","2026-02-05 13:31:06.375828-06"
"0022500339",1610612753,"2025-26",True,1610612748,"240:00",106,38,92,12,34,18,24,7,35,42,24,5,3,10,19,"105.0","102.9","2.0","101.5","0.517","2026-02-05 13:31:07.501963-06"
"0022500339",1610612748,"2025-26",False,1610612753,"240:00",105,40,80,7,19,18,27,4,40,44,23,4,8,15,18,"102.9","105.0","-2.0","101.5","0.571","2026-02-05 13:31:07.501963-06"
"0022500340",1610612737,"2025-26",True,1610612743,"240:00",133,49,95,20,46,15,16,11,34,45,35,8,2,12,25,"126.7","125.2","1.4","106.0","0.652","2026-02-05 13:31:08.616646-06"
"0022500340",1610612743,"2025-26",False,1610612737,"240:00",134,47,89,16,37,24,30,9,33,42,28,9,6,12,15,"125.2","126.7","-1.4","106.0","0.656","2026-02-05 13:31:08.616646-06"
"0022500341",1610612739,"2025-26",True,1610612759,"240:00",130,50,86,8,26,22,29,9,39,48,32,10,4,14,22,"126.2","113.6","12.6","103.0","0.658","2026-02-05 13:31:09.75474-06"
